;Årstid;Eksperiment;Periode;Institutt;Modell;Modell Id;Ensemble;RCM Ver;TAS celsius;PR mm.år;TAS endring;PR endring;Referansemodell
2179;DJF;historical;1985-2014;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;-7.901916821561315;1183.700008061628;-0.267774163568788;-3.8457100854558774;True
2180;DJF;historical;1985-2014;SMHI;MPI-M-MPI-ESM-LR;RCA4;r2i1p1;v1;-7.94519052044609;1262.5593322388079;0.11631621747210374;1.082881006689632;False
2181;DJF;historical;1985-2014;SMHI;MPI-M-MPI-ESM-LR;RCA4;r3i1p1;v1;-7.926545074349406;1114.3383413110082;0.31453299256509126;-1.077239088184692;False
2182;DJF;historical;1985-2014;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;-7.048292286245328;1264.0617340526173;1.6634816449814025;-2.883865402714395;False
2183;DJF;historical;1985-2014;UHOH;ICHEC-EC-EARTH;WRF361H;r12i1p1;v1;-7.3919842007434795;1245.6794638200543;0.15113847583643292;-4.578095911153284;False
2184;DJF;historical;1985-2014;UHOH;MOHC-HadGEM2-ES;WRF361H;r1i1p1;v1;-6.3638708178438606;1338.9132694628602;0.8736059479553546;2.404893116418581;False
2185;DJF;historical;1985-2014;UHOH;MPI-M-MPI-ESM-LR;WRF361H;r1i1p1;v1;-6.625546003717432;1207.1183999730308;0.05367100371751121;-0.6759975515035138;False
2186;DJF;historical;1991-2020;CLMcom-ETH;CNRM-CERFACS-CNRM-CM5;COSMO-crCLIM-v1-1;r1i1p1;v1;-8.251475371747176;1062.468713538576;0.3633828996282773;4.357201634784989;False
2187;DJF;historical;1991-2020;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r12i1p1;v1;-7.1006854089218905;1166.6325442742236;0.42846770446101345;-1.072279377246546;False
2188;DJF;historical;1991-2020;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r1i1p1;v1;-6.675005808550168;1307.9719427183659;0.44781017657993516;1.0981291758111238;False
2189;DJF;historical;1991-2020;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r3i1p1;v1;-6.506644981412592;1233.7073393526132;0.3126452137546494;0.1542263501413622;False
2190;DJF;historical;1991-2020;CLMcom-ETH;MOHC-HadGEM2-ES;COSMO-crCLIM-v1-1;r1i1p1;v1;-5.778920771375454;1252.2153651293327;1.0530030204461127;5.583093622107627;False
2191;DJF;historical;1991-2020;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r1i1p1;v1;-6.717117797397748;1074.8800537206205;-0.4805703996282773;-9.777781486840599;False
2192;DJF;historical;1991-2020;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r2i1p1;v1;-6.01097235130112;1245.1805934337656;0.1105076672862424;2.3802957445753385;False
2193;DJF;historical;1991-2020;CLMcom-ETH;MPI-M-MPI-ESM-LR;COSMO-crCLIM-v1-1;r3i1p1;v1;-5.944144981412592;1076.5283144844286;0.3911187267657965;-2.2349171889077346;False
2194;DJF;historical;1991-2020;CLMcom-ETH;NCC-NorESM1-M;COSMO-crCLIM-v1-1;r1i1p1;v1;-6.338313197026025;1220.999801707312;0.5733039033456748;-3.597245304822316;False
2195;DJF;historical;1991-2020;CLMcom;CCCma-CanESM2;CCLM4-8-17;r1i1p1;v1;-7.2960850371746915;1336.9525318473688;0.4943076208178354;2.9982086603469655;False
2196;DJF;historical;1991-2020;CLMcom;CNRM-CERFACS-CNRM-CM5;CCLM4-8-17;r1i1p1;v1;-9.143755808550168;870.7960136331701;0.29600371747210374;-3.6115514741625527;True
2197;DJF;historical;1991-2020;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;-7.452538336431189;1144.5310347031482;0.49410432156133766;-0.14327174713556778;True
2198;DJF;historical;1991-2020;CLMcom;MIROC-MIROC5;CCLM4-8-17;r1i1p1;v1;-8.433892890334562;1165.8926515331057;0.8457539498141387;4.76801154279769;False
2199;DJF;historical;1991-2020;CLMcom;MOHC-HadGEM2-ES;CCLM4-8-17;r1i1p1;v1;-6.608904507434943;1203.8037416770999;0.8642251394051641;3.281053955261552;False
2200;DJF;historical;1991-2020;CLMcom;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;-7.591827369888449;995.437621516366;-0.4837651022305067;-8.984327704850502;True
2201;DJF;historical;1991-2020;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;-8.645817843866155;667.0075700919534;0.42785780669146334;5.231509025098998;False
2202;DJF;historical;1991-2020;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;-5.997815985130103;852.2557568525182;1.33898698884758;-1.2965763977846332;False
2203;DJF;historical;1991-2020;CNRM;MOHC-HadGEM2-ES;ALADIN63;r1i1p1;v1;-4.181453299256475;1059.1841010937683;0.5322664962825456;-1.753492183093923;False
2204;DJF;historical;1991-2020;CNRM;MPI-M-MPI-ESM-LR;ALADIN63;r1i1p1;v1;-4.962412871747176;988.9129737440538;-0.41815752788102145;-4.53478649008053;False
2205;DJF;historical;1991-2020;CNRM;NCC-NorESM1-M;ALADIN63;r1i1p1;v1;-4.120027881040869;1144.6097002042713;0.5158282992564978;-0.9780224724368778;False
2206;DJF;historical;1991-2020;DMI;CNRM-CERFACS-CNRM-CM5;HIRHAM5;r1i1p1;v2;-8.4748722118959;1377.5188011695461;0.5905843401486663;7.262754906714988;False
2207;DJF;historical;1991-2020;DMI;ICHEC-EC-EARTH;HIRHAM5;r12i1p1;v1;-7.258329460966536;1457.7661344109858;0.32766031598509926;-2.265419342731064;False
2208;DJF;historical;1991-2020;DMI;ICHEC-EC-EARTH;HIRHAM5;r1i1p1;v1;-6.8061338289962805;1595.87926399032;0.38301579925649776;-0.4330238102087113;False
2209;DJF;historical;1991-2020;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;-6.5747211895910596;1533.775254521782;0.5130111524163681;2.7502787395213306;True
2210;DJF;historical;1991-2020;DMI;IPSL-IPSL-CM5A-MR;HIRHAM5;r1i1p1;v1;-9.385565752788068;1285.589750268978;0.31377788104089177;1.806424160433216;False
2211;DJF;historical;1991-2020;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;-5.780169609665393;1571.2942189942062;0.9483039033457317;2.5575217584993637;False
2212;DJF;historical;1991-2020;DMI;MPI-M-MPI-ESM-LR;HIRHAM5;r1i1p1;v1;-7.160164962825263;1299.8343244001103;-0.5066217472119092;-7.952296603532654;False
2213;DJF;historical;1991-2020;DMI;NCC-NorESM1-M;HIRHAM5;r1i1p1;v3;-6.000662174721185;1607.623258504504;0.33329460966541546;-2.170758094516738;False
2214;DJF;historical;1991-2020;GERICS;CCCma-CanESM2;REMO2015;r1i1p1;v1;-6.132574349442336;1440.0998294962826;0.647537174721208;5.869468482781548;False
2215;DJF;historical;1991-2020;GERICS;CNRM-CERFACS-CNRM-CM5;REMO2015;r1i1p1;v1;-9.160920074349406;968.6697181217289;0.27918796468401297;-2.456949095853991;False
2216;DJF;historical;1991-2020;GERICS;CNRM-CERFACS-CNRM-CM5;REMO2015;r1i1p1;v2;-8.066153578066917;1212.1688344027693;0.6002846189591082;7.931428377974523;False
2217;DJF;historical;1991-2020;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;-5.85144052044609;1357.645928948342;0.7821793680297446;-1.9952171574715531;False
2218;DJF;historical;1991-2020;GERICS;IPSL-IPSL-CM5A-LR;REMO2015;r1i1p1;v1;-15.20396143122673;788.3847235650045;0.2856354553903202;-7.31381825762608;False
2219;DJF;historical;1991-2020;GERICS;IPSL-IPSL-CM5A-MR;REMO2015;r1i1p1;v1;-9.341478856877302;1127.8389801683256;0.23568192379184438;0.2058624244530431;False
2220;DJF;historical;1991-2020;GERICS;MIROC-MIROC5;REMO2015;r1i1p1;v1;-8.480535548327111;1187.5503565686786;1.0180355483271342;5.700963353811727;False
2221;DJF;historical;1991-2020;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;-5.128043680297367;1427.3196355200832;0.8618726765799352;2.925228670258505;False
2222;DJF;historical;1991-2020;GERICS;MPI-M-MPI-ESM-LR;REMO2015;r3i1p1;v1;-6.66794842007431;1123.503527737683;0.4342472118959222;-1.3224794834985176;False
2223;DJF;historical;1991-2020;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;-4.692228159851254;1467.4358726212527;1.2168331784386623;-2.537386518300025;False
2224;DJF;historical;1991-2020;GERICS;NOAA-GFDL-GFDL-ESM2G;REMO2015;r1i1p1;v1;-10.763092472118956;1226.9899611025494;0.19600952602229427;-0.27142810076966417;False
2225;DJF;historical;1991-2020;ICTP;CNRM-CERFACS-CNRM-CM5;RegCM4-6;r1i1p1;v2;0.5928554832714212;968.1936825822943;0.7793912639405676;3.5074778537788767;False
2226;DJF;historical;1991-2020;ICTP;ICHEC-EC-EARTH;RegCM4-6;r12i1p1;v1;0.17347815985129955;965.2970440187197;0.22162523234197806;4.946882466729895;False
2227;DJF;historical;1991-2020;ICTP;MOHC-HadGEM2-ES;RegCM4-6;r1i1p1;v1;1.604385455390343;979.3661503792916;0.47179948884758005;-0.7297570090228712;False
2228;DJF;historical;1991-2020;ICTP;MPI-M-MPI-ESM-LR;RegCM4-6;r1i1p1;v1;0.6171061802974123;1038.4311585787505;-0.2143645446096798;2.452254689373605;False
2229;DJF;historical;1991-2020;ICTP;NCC-NorESM1-M;RegCM4-6;r1i1p1;v1;1.2504995353160098;1074.9133773009573;0.26870353159853266;1.3102120254142287;False
2230;DJF;historical;1991-2020;IPSL;CNRM-CERFACS-CNRM-CM5;WRF381P;r1i1p1;v2;-7.824082249070614;852.7877323038626;0.8866751858736279;10.628562916351974;False
2231;DJF;historical;1991-2020;IPSL;ICHEC-EC-EARTH;WRF381P;r12i1p1;v1;-6.166089684014821;1028.6476831647765;0.37041124535318204;-1.5878681969467399;False
2232;DJF;historical;1991-2020;IPSL;IPSL-IPSL-CM5A-MR;WRF381P;r1i1p1;v1;-11.107510455390297;808.381657836938;0.7004240241635671;2.699370272323068;False
2233;DJF;historical;1991-2020;IPSL;MOHC-HadGEM2-ES;WRF381P;r1i1p1;v1;-6.527613847583609;984.2476724968967;1.435350836431212;9.032397447418825;False
2234;DJF;historical;1991-2020;IPSL;MPI-M-MPI-ESM-LR;WRF381P;r1i1p1;v1;-6.049163568773224;1000.822056552956;-0.4136268587360519;-5.921195538585687;False
2235;DJF;historical;1991-2020;IPSL;NCC-NorESM1-M;WRF381P;r1i1p1;v1;-5.906505576208133;1093.8323210634042;0.2562732342007621;-5.656637294233082;False
2236;DJF;historical;1991-2020;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-9.188016960966536;1077.930854814868;2.1024337825278394;3.8921294342327877;False
2237;DJF;historical;1991-2020;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;-8.353705855018575;1232.5144644341947;0.9907934479553546;-2.736898012112181;False
2238;DJF;historical;1991-2020;KNMI;ICHEC-EC-EARTH;RACMO22E;r1i1p1;v1;-7.37426812267654;1310.4957942127296;1.7241809944238184;-2.9588595523285157;True
2239;DJF;historical;1991-2020;KNMI;ICHEC-EC-EARTH;RACMO22E;r3i1p1;v1;-8.490468169144947;1283.8301559695524;0.4604147304833077;2.256574761662784;False
2240;DJF;historical;1991-2020;KNMI;IPSL-IPSL-CM5A-MR;RACMO22E;r1i1p1;v1;-11.280227695167241;1089.1522700347864;0.32841542750929875;1.7103096898367391;False
2241;DJF;historical;1991-2020;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;-7.941647304832713;1298.2644013645038;0.9384293680297446;3.7594814835901187;False
2242;DJF;historical;1991-2020;KNMI;MPI-M-MPI-ESM-LR;RACMO22E;r1i1p1;v1;-9.108091310408895;1090.3709297563507;-0.569150789962805;-9.005712049500362;False
2243;DJF;historical;1991-2020;KNMI;NCC-NorESM1-M;RACMO22E;r1i1p1;v1;-8.385798094795518;1256.8723627958157;0.5171352230483421;-2.009914047251275;False
2244;DJF;historical;1991-2020;MOHC;CNRM-CERFACS-CNRM-CM5;HadREM3-GA7-05;r1i1p1;v2;-10.275522769516726;1440.3602997111122;0.9599210037174544;5.255579726078413;False
2245;DJF;historical;1991-2020;MOHC;ICHEC-EC-EARTH;HadREM3-GA7-05;r12i1p1;v1;-8.72190985130112;1475.519189892205;0.5128949814126145;-2.6723016277169522;False
2246;DJF;historical;1991-2020;MOHC;MOHC-HadGEM2-ES;HadREM3-GA7-05;r1i1p1;v1;-8.017913568773224;1487.7768045741386;1.1957190985129955;2.842119620670084;False
2247;DJF;historical;1991-2020;MOHC;MPI-M-MPI-ESM-LR;HadREM3-GA7-05;r1i1p1;v1;-9.2952718401487;1314.6893209684295;-0.7387894981412728;-8.771090793588602;False
2248;DJF;historical;1991-2020;MOHC;NCC-NorESM1-M;HadREM3-GA7-05;r1i1p1;v1;-7.9845724907062845;1573.8949878674457;0.6287465148698743;-1.33607060506317;False
2249;DJF;historical;1991-2020;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;-4.943041356877302;1281.892799489117;1.2846189591078314;2.5767567154530666;True
2250;DJF;historical;1991-2020;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;-5.183863847583609;1385.1220403683674;0.6895329925650913;2.4785804681806263;False
2251;DJF;historical;1991-2020;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;-2.824227462825263;909.2456346869358;0.4564068308550304;6.305825669345976;False
2252;DJF;historical;1991-2020;SMHI;CNRM-CERFACS-CNRM-CM5;RCA4;r1i1p1;v1;-10.420910780669146;1003.2576278738374;0.318076208178411;-4.49960307377836;True
2253;DJF;historical;1991-2020;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;-8.263847583643098;1324.6048888697057;0.6467239776951601;0.7469296060977678;True
2254;DJF;historical;1991-2020;SMHI;ICHEC-EC-EARTH;RCA4;r1i1p1;v1;-8.025116171003674;1406.5476821756274;0.5869539962825456;1.2413344246762725;False
2255;DJF;historical;1991-2020;SMHI;ICHEC-EC-EARTH;RCA4;r3i1p1;v1;-8.042309479553865;1336.732923990067;0.48248722118961496;2.3634302091898713;False
2256;DJF;historical;1991-2020;SMHI;IPSL-IPSL-CM5A-MR;RCA4;r1i1p1;v1;-9.69042750929367;1226.6801064342371;1.4583817379182165;13.095686231767923;True
2257;DJF;historical;1991-2020;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;-6.3482458178438606;1456.0183399367288;1.1322606877322983;4.126372763883244;True
2258;DJF;historical;1991-2020;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;-8.353357342007428;1122.5013074018477;-0.7192146840149007;-8.81700143086199;True
2259;DJF;historical;1991-2020;SMHI;MPI-M-MPI-ESM-LR;RCA4;r2i1p1;v1;-7.943738382899596;1261.730831551286;0.1177683550185975;1.016549679303815;False
2260;DJF;historical;1991-2020;SMHI;MPI-M-MPI-ESM-LR;RCA4;r3i1p1;v1;-7.79957016728622;1113.8062566020233;0.4415078996282773;-1.1244736546538225;False
2261;DJF;historical;1991-2020;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;-7.103589684014821;1278.9535504457676;1.6081842472119092;-1.7397475117324603;False
2262;DJF;historical;1991-2020;UHOH;ICHEC-EC-EARTH;WRF361H;r12i1p1;v1;-7.153833643122653;1265.9121214512556;0.38928903345725985;-3.0282279298457984;False
2263;DJF;historical;1991-2020;UHOH;MOHC-HadGEM2-ES;WRF361H;r1i1p1;v1;-6.03075046468399;1355.2985285433028;1.206726301115225;3.658096548699679;False
2264;DJF;historical;1991-2020;UHOH;MPI-M-MPI-ESM-LR;WRF361H;r1i1p1;v1;-6.931482342007428;1160.4671356237068;-0.2522653345724848;-4.514552489081509;False
2265;DJF;rcp26;2041-2070;CLMcom-BTU;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;-5.841507899628255;1088.8373895150135;;;True
2266;DJF;rcp26;2041-2070;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;-5.873338754646795;1214.520714371067;2.0733039033457317;5.963107382126824;True
2267;DJF;rcp26;2041-2070;CLMcom;MIROC-MIROC5;CCLM4-8-17;r1i1p1;v1;-7.592088754646795;1136.2294206665795;1.6875580855019052;2.1024507729152244;False
2268;DJF;rcp26;2041-2070;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;-6.870222013679154;698.6627862591394;2.2034536368784643;10.225644496948977;False
2269;DJF;rcp26;2041-2070;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;-5.713777881040869;905.5000642570753;1.623025092936814;4.869877024093532;False
2270;DJF;rcp26;2041-2070;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;-5.220980483271376;1639.9639571078646;1.8667518587360519;9.8640450866711;True
2271;DJF;rcp26;2041-2070;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;-4.573791821561315;1515.8370073400022;2.1546816914498095;-1.0621403786988317;False
2272;DJF;rcp26;2041-2070;GERICS;CNRM-CERFACS-CNRM-CM5;REMO2015;r1i1p1;v2;-6.71363266728622;1141.650238497439;1.9528055297398055;1.6524575223828728;False
2273;DJF;rcp26;2041-2070;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;-4.205762081784371;1506.1819096535555;2.4278578066914633;8.72719302541961;False
2274;DJF;rcp26;2041-2070;GERICS;IPSL-IPSL-CM5A-LR;REMO2015;r1i1p1;v1;-9.782551115241631;1077.1844066153228;5.7070457713754195;26.638818203035523;False
2275;DJF;rcp26;2041-2070;GERICS;MIROC-MIROC5;REMO2015;r1i1p1;v1;-7.040566914498129;1196.6469291971518;2.4580041821561167;6.5106271164716585;False
2276;DJF;rcp26;2041-2070;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;-3.72644052044609;1348.6033295942505;2.263475836431212;-2.7510708676107516;False
2277;DJF;rcp26;2041-2070;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;-4.248483968401445;1544.468846080693;1.6605773698884718;2.5789085496489386;False
2278;DJF;rcp26;2041-2070;GERICS;NOAA-GFDL-GFDL-ESM2G;REMO2015;r1i1p1;v1;-10.023489776951635;1206.166219636521;0.935612221189615;-1.963961914281636;False
2279;DJF;rcp26;2041-2070;ICTP;MOHC-HadGEM2-ES;RegCM4-6;r1i1p1;v1;2.371956319702633;1072.2033507872693;1.2393703531598703;8.680381823662726;False
2280;DJF;rcp26;2041-2070;ICTP;MPI-M-MPI-ESM-LR;RegCM4-6;r1i1p1;v1;1.9564416821561394;1025.2188506345767;1.1249709572490474;1.1487202881297431;False
2281;DJF;rcp26;2041-2070;ICTP;NCC-NorESM1-M;RegCM4-6;r1i1p1;v1;2.183933550185884;1130.4473970763968;1.202137546468407;6.544274078116804;False
2282;DJF;rcp26;2041-2070;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-9.287314126394051;1079.4657061478904;2.003136617100324;4.040060048372283;False
2283;DJF;rcp26;2041-2070;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;-6.99926812267654;1352.646736351974;2.3452311802973895;6.743264495302733;False
2284;DJF;rcp26;2041-2070;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;-6.673815055762077;1238.8977328197664;2.206261617100381;-0.9852028342853316;False
2285;DJF;rcp26;2041-2070;KNMI;MPI-M-MPI-ESM-LR;RACMO22E;r1i1p1;v1;-7.105274163568765;1190.466442992253;1.4336663568773247;-0.6524813228007736;False
2286;DJF;rcp26;2041-2070;KNMI;NCC-NorESM1-M;RACMO22E;r1i1p1;v1;-7.361373141263925;1294.0596210718377;1.5415601765799352;0.8893323222915378;False
2287;DJF;rcp26;2041-2070;MOHC;ICHEC-EC-EARTH;HadREM3-GA7-05;r12i1p1;v1;-6.665915427509276;1580.4119876049265;2.568889405204459;4.246601662151108;False
2288;DJF;rcp26;2041-2070;MOHC;MOHC-HadGEM2-ES;HadREM3-GA7-05;r1i1p1;v1;-6.928461895910743;1400.8564516846575;2.2851707713754763;-3.166223365890728;False
2289;DJF;rcp26;2041-2070;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;-4.870899163568765;1266.40268825687;1.356761152416368;1.337241701406069;True
2290;DJF;rcp26;2041-2070;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;-4.460408921933038;1327.3225634182252;1.4129879182156628;-1.7977274505632164;False
2291;DJF;rcp26;2041-2070;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;-2.154443540892146;949.2452392569262;1.1261907527881476;10.982439807531252;False
2292;DJF;rcp26;2041-2070;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;-6.244098513011124;1436.567092950016;2.666473048327134;9.262561994143494;True
2293;DJF;rcp26;2041-2070;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;-5.4466717007434795;1368.7937045185984;2.0338348048326793;-2.1114503820372503;True
2294;DJF;rcp26;2041-2070;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;-6.63059944237915;1209.1252443127917;1.0035432156133766;-1.780367920219632;True
2295;DJF;rcp26;2041-2070;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;-6.995841078066917;1317.059446962682;1.7159328531598135;1.1878764131073063;False
2296;DJF;rcp26;2041-2070;UHOH;MPI-M-MPI-ESM-LR;WRF361H;r1i1p1;v1;-5.811245353159848;1083.2723515987618;0.8679716542750953;-10.866286434712773;False
2297;DJF;rcp26;2071-2100;CLMcom-BTU;MPI-M-MPI-ESM-LR;CCLM4-8-17;r1i1p1;v1;-5.436245353159848;1164.1298887621072;;;True
2298;DJF;rcp26;2071-2100;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;-6.222897304832713;1196.391047803221;1.7237453531598135;4.381351070687019;True
2299;DJF;rcp26;2071-2100;CLMcom;MIROC-MIROC5;CCLM4-8-17;r1i1p1;v1;-7.332678903345709;1140.3860183398076;1.9469679368029915;2.4759658409061793;False
2300;DJF;rcp26;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;-7.157958076789043;678.9717733804621;1.9157175737685748;7.119060565419978;False
2301;DJF;rcp26;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;-6.031157063196986;878.4791747959795;1.3056459107806972;1.740471001144586;False
2302;DJF;rcp26;2071-2100;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;-5.281796003717432;1625.8535513592033;1.805936338289996;8.918764401297961;True
2303;DJF;rcp26;2071-2100;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;-4.080413568773224;1533.654961859648;2.6480599442379003;0.10082785236246244;False
2304;DJF;rcp26;2071-2100;GERICS;CNRM-CERFACS-CNRM-CM5;REMO2015;r1i1p1;v2;-6.881819237918194;1115.940495350547;1.7846189591078314;-0.6367362122853504;False
2305;DJF;rcp26;2071-2100;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;-4.794516728624501;1453.4664092287699;1.8391031598513337;4.921803813544387;False
2306;DJF;rcp26;2071-2100;GERICS;IPSL-IPSL-CM5A-LR;REMO2015;r1i1p1;v1;-10.08253368959106;1065.8578855452927;5.407063197025991;25.30721960779831;False
2307;DJF;rcp26;2071-2100;GERICS;MIROC-MIROC5;REMO2015;r1i1p1;v1;-6.947165427509276;1188.5704951575476;2.5514056691449696;5.79176340368028;False
2308;DJF;rcp26;2071-2100;GERICS;MOHC-HadGEM2-ES;REMO2015;r1i1p1;v1;-3.3569296003717;1357.630086590477;2.632986756505602;-2.1001437698069485;False
2309;DJF;rcp26;2071-2100;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;-4.695887546468384;1422.5974110422524;1.2131737918215322;-5.515420333285056;False
2310;DJF;rcp26;2071-2100;GERICS;NOAA-GFDL-GFDL-ESM2G;REMO2015;r1i1p1;v1;-10.390880576208133;1224.0258013171776;0.5682214219331172;-0.5123521764732846;False
2311;DJF;rcp26;2071-2100;ICTP;MOHC-HadGEM2-ES;RegCM4-6;r1i1p1;v1;2.4017541821561394;1097.2082728956268;1.2691682156133766;11.214923876913996;False
2312;DJF;rcp26;2071-2100;ICTP;MPI-M-MPI-ESM-LR;RegCM4-6;r1i1p1;v1;2.0725546003717454;1068.4027145066225;1.2410838754646534;5.409266770522835;False
2313;DJF;rcp26;2071-2100;ICTP;NCC-NorESM1-M;RegCM4-6;r1i1p1;v1;1.8232516263940965;1082.0673490822537;0.8414556226766194;1.9844713781137047;False
2314;DJF;rcp26;2071-2100;KNMI;CNRM-CERFACS-CNRM-CM5;RACMO22E;r1i1p1;v2;-9.491194237918194;1043.9672432202833;1.7992565055761816;0.6186801994535999;False
2315;DJF;rcp26;2071-2100;KNMI;ICHEC-EC-EARTH;RACMO22E;r12i1p1;v1;-7.410339219330808;1333.5937334646967;1.9341600836431212;5.23970878340163;False
2316;DJF;rcp26;2071-2100;KNMI;MOHC-HadGEM2-ES;RACMO22E;r1i1p1;v2;-6.099988382899596;1251.8911977101213;2.780088289962862;0.05325680327500987;False
2317;DJF;rcp26;2071-2100;KNMI;MPI-M-MPI-ESM-LR;RACMO22E;r1i1p1;v1;-6.72278113382896;1261.232070422638;1.8161593866171302;5.253094205370274;False
2318;DJF;rcp26;2071-2100;KNMI;NCC-NorESM1-M;RACMO22E;r1i1p1;v1;-7.797421003717432;1218.8115896844065;1.105512314126429;-4.977262633323195;False
2319;DJF;rcp26;2071-2100;MOHC;ICHEC-EC-EARTH;HadREM3-GA7-05;r12i1p1;v1;-6.971358039033419;1569.56609089523;2.263446793680316;3.5311882871374074;False
2320;DJF;rcp26;2071-2100;MOHC;MOHC-HadGEM2-ES;HadREM3-GA7-05;r1i1p1;v1;-6.251533457249025;1404.3341223801378;2.962099210037195;-2.9258304356028653;False
2321;DJF;rcp26;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;-4.513440985130103;1329.1882468865263;1.7142193308550304;6.361327159538593;True
2322;DJF;rcp26;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;-5.051574117100358;1273.2937861552468;0.8218227230483421;-5.795059264638644;False
2323;DJF;rcp26;2071-2100;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;-2.3796700743494057;908.8160882735119;0.9009642193308878;6.2556046021224265;False
2324;DJF;rcp26;2071-2100;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;-6.8185350836430985;1369.1035591869106;2.09203647769516;4.131413872827183;True
2325;DJF;rcp26;2071-2100;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;-4.8696212825278735;1382.1916411938942;2.6108852230482853;-1.1533041071906098;True
2326;DJF;rcp26;2071-2100;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;-6.276161710037172;1269.466053979769;1.3579809479553546;3.121235245178667;True
2327;DJF;rcp26;2071-2100;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;-7.5412348977694705;1236.9008309252865;1.1705390334572598;-4.9706004512004816;False
