,Season,Experiment,Period,Institute,Model,Model Id,Ensemble,RCM Ver,TAS celsius,PR mm.30.days,TAS,PR,TAS variance,PR variance,Original Model
,summer,rcp45,2031-2060,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,10.911304682347804,92.9446619771344,284.0613046823478,3.585828008377099e-05,8.687293910749615,4.805183001212689e-09,True
,summer,rcp45,2031-2060,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,12.072191690481475,96.40146323837378,285.22219169048145,3.7191922545668896e-05,5.975726121125522,4.6360197857433385e-09,True
,summer,rcp45,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,11.580435260496813,105.31590477035029,284.7304352604968,4.063113609967218e-05,5.485938272834689,4.827349960231148e-09,True
,summer,rcp45,2031-2060,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,10.386161793800852,85.36249141059989,283.53616179380083,3.2933059957793164e-05,6.644294247362057,4.140282994149317e-09,False
,summer,rcp45,2071-2100,CLMcom,CNRM-CERFACS-CNRM-CM5,CCLM4-8-17,r1i1p1,v1,13.777978676632245,63.716040833700255,286.9279786766322,2.458180587719917e-05,9.975552662673115,3.2226678182486223e-09,True
,summer,rcp45,2071-2100,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,12.194636183776652,78.56101595613819,285.34463618377663,3.030903393369529e-05,7.329787453286436,3.6729354728748263e-09,True
,summer,rcp45,2071-2100,CLMcom,MOHC-HadGEM2-ES,CCLM4-8-17,r1i1p1,v1,14.429055836447617,72.01277310834085,287.5790558364476,2.7782705674514218e-05,8.466950153879974,3.661147829738504e-09,False
,summer,rcp45,2071-2100,CLMcom,MPI-M-MPI-ESM-LR,CCLM4-8-17,r1i1p1,v1,12.507809408661274,90.12272101649874,285.65780940866125,3.476956829340229e-05,5.48558405693559,4.04486142516146e-09,True
,summer,rcp45,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,12.351621235436369,94.19043904269074,285.50162123543635,3.633890395165538e-05,7.403442892668719,5.837534062691716e-09,True
,summer,rcp45,2071-2100,DMI,MOHC-HadGEM2-ES,HIRHAM5,r1i1p1,v2,14.23019344910972,94.63182368837207,287.3801934491097,3.650919123779787e-05,7.952977302703891,6.341017453915303e-09,False
,summer,rcp45,2071-2100,DMI,NCC-NorESM1-M,HIRHAM5,r1i1p1,v3,11.51206858650255,92.76235997218251,284.6620685865025,3.578794752013214e-05,8.019439368542537,5.7902563328304626e-09,False
,summer,rcp45,2071-2100,GERICS,ICHEC-EC-EARTH,REMO2015,r1i1p1,v1,12.712936909210839,84.28492192830011,285.8629369092108,3.251733099085652e-05,7.39036481232139,4.226046205244616e-09,False
,summer,rcp45,2071-2100,GERICS,MOHC-HadGEM2-ES,REMO2015,r1i1p1,v1,14.661771817982014,88.73161008578654,287.811771817982,3.423287426149172e-05,7.103119332545615,5.245843880631113e-09,False
,summer,rcp45,2071-2100,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,12.344174543855843,82.7154146757564,285.4941745438558,3.191181121749861e-05,7.639627184546054,4.30229860891777e-09,False
,summer,rcp45,2071-2100,IPSL,IPSL-IPSL-CM5A-MR,WRF381P,r1i1p1,v1,14.189799956034335,83.4625633660713,287.3397999560343,3.2200063027033676e-05,15.298073752473071,3.6794037016265864e-09,False
,summer,rcp45,2071-2100,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,13.102088371070579,75.37500589437394,286.25208837107056,2.9079863385175132e-05,9.823192597274126,3.4656454557702388e-09,False
,summer,rcp45,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,11.639953836007919,76.2528591193742,284.7899538360079,2.9418541326919056e-05,7.66163494037151,3.0411771408487565e-09,False
,summer,rcp45,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r1i1p1,v1,11.753302923719502,71.20691181198794,284.9033029237195,2.7471802396600286e-05,7.665032836887228,2.8239892462532983e-09,True
,summer,rcp45,2071-2100,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,13.81790503407342,78.76075768528416,286.9679050340734,3.0386094785989262e-05,8.616987421686085,3.5078412915163754e-09,False
,summer,rcp45,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,12.451121125522093,81.61497996597139,285.60112112552207,3.148726078934081e-05,6.3316336694877995,3.738109195428032e-09,True
,summer,rcp45,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,12.347581886128864,79.5225102342231,285.49758188612884,3.06799808002404e-05,6.129999811084854,3.7194322648804793e-09,False
,summer,rcp45,2071-2100,SMHI,CNRM-CERFACS-CNRM-CM5,RCA4,r1i1p1,v1,12.470740822158746,94.08327049411348,285.6207408221587,3.629755806100057e-05,7.768572076280501,5.153232968165024e-09,True
,summer,rcp45,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,11.340822158716207,96.70841596917441,284.4908221587162,3.731034566711976e-05,6.129513354583425,4.532772043836994e-09,True
,summer,rcp45,2071-2100,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,11.779792262035642,94.33877009511072,284.9297922620356,3.639613043792852e-05,8.392806111233238,5.24054965779028e-09,True
,summer,rcp45,2071-2100,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,13.307985271488235,97.60477873591911,286.4579852714882,3.7656164635771263e-05,6.115063922015827,4.796379556343824e-09,True
,summer,rcp45,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,12.026082655528683,106.7709755074666,285.17608265552866,4.1192505982818904e-05,5.436950428665641,4.952118478066012e-09,True
,summer,rcp45,2071-2100,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,11.065706748736034,94.59160364284755,284.215706748736,3.649367424492575e-05,6.7594766706968565,4.6155918429737305e-09,False
,summer,rcp85,2031-2060,CLMcom-ETH,ICHEC-EC-EARTH,COSMO-crCLIM-v1-1,r12i1p1,v1,11.965602330182492,79.35242622494566,285.11560233018247,3.061436196950064e-05,6.7763674021763025,4.120847918095252e-09,False
,summer,rcp85,2031-2060,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r1i1p1,v1,12.664080017586286,94.24831107779633,285.81408001758626,3.6361231125693027e-05,5.363647487772038,4.84714131668938e-09,False
,summer,rcp85,2031-2060,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r2i1p1,v1,12.568949219608726,92.2892713683022,285.7189492196087,3.560542876863511e-05,5.467720841805892,4.820389496712237e-09,False
,summer,rcp85,2031-2060,CLMcom-ETH,NCC-NorESM1-M,COSMO-crCLIM-v1-1,r1i1p1,v1,11.636491536601454,82.10171298892662,284.78649153660143,3.1675043591406876e-05,7.4989695537480765,4.499924670008971e-09,False
,summer,rcp85,2031-2060,CLMcom,CNRM-CERFACS-CNRM-CM5,CCLM4-8-17,r1i1p1,v1,13.267344471312413,64.75061808452158,286.4173444713124,2.4980948335077768e-05,7.981735340184656,3.165935062240624e-09,True
,summer,rcp85,2031-2060,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,12.185293471092564,75.65474620256406,285.33529347109254,2.9187787886791688e-05,8.344386300560563,3.569037149355035e-09,True
,summer,rcp85,2031-2060,CLMcom,MOHC-HadGEM2-ES,CCLM4-8-17,r1i1p1,v1,13.719751593756882,72.51858454427763,286.86975159375686,2.7977848975415752e-05,8.306785316827874,3.5830056604198993e-09,False
,summer,rcp85,2031-2060,CLMcom,MPI-M-MPI-ESM-LR,CCLM4-8-17,r1i1p1,v1,12.471675093427166,90.10784545817934,285.62167509342714,3.476382926627289e-05,5.471534780995824,4.050365177667595e-09,True
,summer,rcp85,2031-2060,DMI,CNRM-CERFACS-CNRM-CM5,HIRHAM5,r1i1p1,v2,13.307847878654684,98.30511017248222,286.45784787865466,3.792635423321073e-05,8.505887282919323,7.016177616860316e-09,False
,summer,rcp85,2031-2060,DMI,ICHEC-EC-EARTH,HIRHAM5,r12i1p1,v1,12.03144097603871,91.66349602626114,285.1814409760387,3.5364003096551365e-05,7.945832875357222,5.511332761602152e-09,False
,summer,rcp85,2031-2060,DMI,ICHEC-EC-EARTH,HIRHAM5,r1i1p1,v1,11.816036491536636,98.28401948363211,284.9660364915366,3.791821739337659e-05,7.77021477934711,5.874372896670585e-09,False
,summer,rcp85,2031-2060,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,11.9093537041108,95.31457106027794,285.0593537041108,3.6772596859675134e-05,8.036187554957133,5.833434638782032e-09,True
,summer,rcp85,2031-2060,DMI,MOHC-HadGEM2-ES,HIRHAM5,r1i1p1,v2,13.508633765662807,98.33289995694533,286.6586337656628,3.793707560067335e-05,7.565855819960431,6.350768180801534e-09,False
,summer,rcp85,2031-2060,DMI,MPI-M-MPI-ESM-LR,HIRHAM5,r1i1p1,v1,12.671883930534193,103.80380256906084,285.82188393053417,4.0047763336829026e-05,6.418119023411739,5.965490310472738e-09,False
,summer,rcp85,2031-2060,DMI,NCC-NorESM1-M,HIRHAM5,r1i1p1,v3,10.984370191250832,89.69089680384688,284.1343701912508,3.460296944592858e-05,7.9648239997801715,5.379654163335835e-09,False
,summer,rcp85,2031-2060,GERICS,MPI-M-MPI-ESM-LR,REMO2015,r3i1p1,v1,12.521795999120684,83.8804290068755,285.67179599912066,3.2361276623022954e-05,6.558283328066608,4.185984053265751e-09,False
,summer,rcp85,2031-2060,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,11.778912947900665,82.67777577733753,284.92891294790064,3.189729003755306e-05,7.42281012997362,4.058705577970773e-09,False
,summer,rcp85,2031-2060,IPSL,CNRM-CERFACS-CNRM-CM5,WRF381P,r1i1p1,v2,14.766520114310879,80.24962107200732,287.91652011431086,3.0960501956792946e-05,11.412631897120246,3.1388655489064533e-09,False
,summer,rcp85,2031-2060,IPSL,ICHEC-EC-EARTH,WRF381P,r12i1p1,v1,13.2766871839965,84.13751635296734,286.4266871839965,3.2460461555928755e-05,10.388446464882392,3.1457636333647014e-09,False
,summer,rcp85,2031-2060,IPSL,IPSL-IPSL-CM5A-MR,WRF381P,r1i1p1,v1,13.623631567377458,80.89835503830389,286.77363156737744,3.1210785122802425e-05,16.54678054242691,3.58016501396512e-09,False
,summer,rcp85,2031-2060,IPSL,MOHC-HadGEM2-ES,WRF381P,r1i1p1,v1,14.174302044405408,88.46535287497726,287.3243020444054,3.4130151572136285e-05,10.205978477412618,3.4624121411259056e-09,False
,summer,rcp85,2031-2060,IPSL,NCC-NorESM1-M,WRF381P,r1i1p1,v1,11.948593097384048,85.14000332258537,285.098593097384,3.2847223504083865e-05,11.165307622554408,3.2848415478363194e-09,False
,summer,rcp85,2031-2060,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,12.7101615739723,76.23124201236439,285.8601615739723,2.9410201393659102e-05,9.272431097493955,3.4884274083483047e-09,False
,summer,rcp85,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,11.5479281160695,73.98477798767156,284.6979281160695,2.854351002610786e-05,8.343370452297208,2.9486032159667143e-09,False
,summer,rcp85,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r1i1p1,v1,11.200406682787445,76.13077255940013,284.3504066827874,2.9371440030632764e-05,8.25052123406243,2.9686458880635774e-09,True
,summer,rcp85,2031-2060,KNMI,ICHEC-EC-EARTH,RACMO22E,r3i1p1,v1,11.413338096284917,75.13929791805849,284.5633380962849,2.8988926665917626e-05,8.477347356561882,3.1149587739075974e-09,False
,summer,rcp85,2031-2060,KNMI,IPSL-IPSL-CM5A-MR,RACMO22E,r1i1p1,v1,11.796856451967471,80.94341473465151,284.94685645196745,3.122816926491185e-05,11.779964518300725,3.839641513166162e-09,False
,summer,rcp85,2031-2060,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,13.006627830292416,81.76105251467393,286.1566278302924,3.1543615939303216e-05,8.012616955649593,3.6320519965972402e-09,False
,summer,rcp85,2031-2060,KNMI,MPI-M-MPI-ESM-LR,RACMO22E,r1i1p1,v1,12.274846120026382,86.67587924721636,285.42484612002636,3.343976822809273e-05,6.789615935507804,3.6466007128994193e-09,False
,summer,rcp85,2031-2060,KNMI,NCC-NorESM1-M,RACMO22E,r1i1p1,v1,10.822631347548906,75.52797282284551,283.9726313475489,2.9138878403875585e-05,8.0297635812816,3.2820802747375753e-09,False
,summer,rcp85,2031-2060,MOHC,ICHEC-EC-EARTH,HadREM3-GA7-05,r12i1p1,v1,,88.21812313345664,,3.4034769727413826e-05,,4.50416044814741e-09,False
,summer,rcp85,2031-2060,MOHC,MOHC-HadGEM2-ES,HadREM3-GA7-05,r1i1p1,v1,,93.86657300585573,,3.6213955634975206e-05,,5.041404106759868e-09,False
,summer,rcp85,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,12.312052099362518,83.77117176689035,285.4620520993625,3.231912491006572e-05,6.128134703368873,3.856374296323071e-09,True
,summer,rcp85,2031-2060,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,12.233133655748532,81.49214623183516,285.3831336557485,3.143987123141789e-05,6.088033599417455,3.737528590324944e-09,False
,summer,rcp85,2031-2060,SMHI,CNRM-CERFACS-CNRM-CM5,RCA4,r1i1p1,v1,12.10060452846784,90.65353731502148,285.2506045284678,3.497435853202989e-05,7.901601828698615,4.9533768556551434e-09,True
,summer,rcp85,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,11.130006594856013,92.45383647751824,284.280006594856,3.566891839410426e-05,6.28380636540998,4.420628887933885e-09,True
,summer,rcp85,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r1i1p1,v1,10.969174543855843,91.83892063267496,284.1191745438558,3.543168234285299e-05,6.514308604913167,4.154033178501863e-09,False
,summer,rcp85,2031-2060,SMHI,ICHEC-EC-EARTH,RCA4,r3i1p1,v1,11.079116289294348,92.80916024470335,284.2291162892943,3.580600318082691e-05,6.893462591366235,4.3876691518235144e-09,False
,summer,rcp85,2031-2060,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,11.237063090789206,93.26249118636377,284.3870630907892,3.598089937745516e-05,9.035595048362277,4.923412114188114e-09,True
,summer,rcp85,2031-2060,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,12.63520004396571,98.77886953498536,285.7852000439657,3.810913176504065e-05,6.0843278570839745,4.6948944227669654e-09,True
,summer,rcp85,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,11.96604198724998,107.33724012561461,285.11604198724996,4.141097227068465e-05,5.513870235903496,5.05853395662984e-09,True
,summer,rcp85,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r2i1p1,v1,11.894185535282475,108.21287729997482,285.04418553528245,4.1748795254619915e-05,5.422942370575951,5.249539440109585e-09,False
,summer,rcp85,2031-2060,SMHI,MPI-M-MPI-ESM-LR,RCA4,r3i1p1,v1,12.167899538360075,110.85969082573845,285.31789953836005,4.276994244820156e-05,5.581529766157397,5.447815283082686e-09,False
,summer,rcp85,2031-2060,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,10.51437678610688,92.86831436274628,283.66437678610686,3.582882498562742e-05,6.754392277148824,4.789765376584745e-09,False
,summer,rcp85,2031-2060,UHOH,MPI-M-MPI-ESM-LR,WRF361H,r1i1p1,v1,11.862035612222485,94.28932924117589,285.01203561222246,3.637705603440428e-05,5.92726165778193,5.141414935229918e-09,False
,summer,rcp85,2071-2100,CLMcom-ETH,ICHEC-EC-EARTH,COSMO-crCLIM-v1-1,r12i1p1,v1,13.435540778193058,86.60952508724714,286.58554077819304,3.341416862933917e-05,6.536190989777973,4.856397809479594e-09,False
,summer,rcp85,2071-2100,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r1i1p1,v1,13.961617938008374,93.44267053744588,287.11161793800835,3.605041301598992e-05,5.321326630852934,5.083488779820979e-09,False
,summer,rcp85,2071-2100,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r2i1p1,v1,13.95788085293475,95.34124008349781,287.1078808529347,3.6782885834682796e-05,5.134316951527809,5.328185440302772e-09,False
,summer,rcp85,2071-2100,CLMcom-ETH,NCC-NorESM1-M,COSMO-crCLIM-v1-1,r1i1p1,v1,13.93202352165315,81.86735502047235,287.0820235216531,3.1584627708515565e-05,8.211700030226423,5.267946861125816e-09,False
,summer,rcp85,2071-2100,CLMcom,CNRM-CERFACS-CNRM-CM5,CCLM4-8-17,r1i1p1,v1,14.908556825675987,71.32316531912785,288.05855682567596,2.7516653286700563e-05,8.75781765223126,3.8951116929944076e-09,True
,summer,rcp85,2071-2100,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,13.500610024181185,81.82131890334462,286.65061002418116,3.1566866860858264e-05,7.238990540503408,4.078121460467711e-09,True
,summer,rcp85,2071-2100,CLMcom,MOHC-HadGEM2-ES,CCLM4-8-17,r1i1p1,v1,16.367916025500108,69.0636342372127,289.5179160255001,2.6644920616208603e-05,8.124094066003517,4.130561057598776e-09,False
,summer,rcp85,2071-2100,CLMcom,MPI-M-MPI-ESM-LR,CCLM4-8-17,r1i1p1,v1,13.663887667619292,93.34537657467081,286.81388766761927,3.601287676491929e-05,5.131551491399208,4.565054007461321e-09,True
,summer,rcp85,2071-2100,DMI,CNRM-CERFACS-CNRM-CM5,HIRHAM5,r1i1p1,v2,15.159738404044845,105.1637614315802,288.3097384040448,4.0572438823912114e-05,9.350252974554847,8.769566641072667e-09,False
,summer,rcp85,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r12i1p1,v1,13.437134535062683,102.74207657524505,286.58713453506266,3.9638146826869235e-05,7.260929599912068,6.940559800169669e-09,False
,summer,rcp85,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r1i1p1,v1,13.92446691580568,95.62239832447293,287.07446691580566,3.6891357378268874e-05,7.83014639206419,6.55129766727395e-09,False
,summer,rcp85,2071-2100,DMI,ICHEC-EC-EARTH,HIRHAM5,r3i1p1,v2,14.121653110573789,98.40705699253984,287.27165311057377,3.7965685568109504e-05,7.295538854693339,6.787525570539278e-09,True
,summer,rcp85,2071-2100,DMI,MOHC-HadGEM2-ES,HIRHAM5,r1i1p1,v2,16.124703231479486,101.31293617780194,289.27470323147946,3.908678093279396e-05,7.685430520444053,8.709932259079433e-09,False
,summer,rcp85,2071-2100,DMI,MPI-M-MPI-ESM-LR,HIRHAM5,r1i1p1,v1,14.043559023961336,105.92553945236558,287.1935590239613,4.08663346652645e-05,6.3165736975159374,6.774721068741005e-09,False
,summer,rcp85,2071-2100,DMI,NCC-NorESM1-M,HIRHAM5,r1i1p1,v3,13.297131237634687,92.51333871079581,286.44713123763466,3.569187450262184e-05,9.236305369311937,6.986965822644743e-09,False
,summer,rcp85,2071-2100,GERICS,MPI-M-MPI-ESM-LR,REMO2015,r3i1p1,v1,13.276247526929012,86.00371967281292,286.426247526929,3.318044740463461e-05,6.1652543828313915,4.323170402695937e-09,False
,summer,rcp85,2071-2100,GERICS,NCC-NorESM1-M,REMO2015,r1i1p1,v1,14.176445372609408,80.86265200021424,287.3264453726094,3.119701080255179e-05,8.603255007968784,4.850594557509126e-09,False
,summer,rcp85,2071-2100,IPSL,CNRM-CERFACS-CNRM-CM5,WRF381P,r1i1p1,v2,16.483435919982412,89.58427165466026,289.6334359199824,3.456183320010041e-05,11.695344272092768,3.748138228892603e-09,False
,summer,rcp85,2071-2100,IPSL,ICHEC-EC-EARTH,WRF381P,r12i1p1,v1,14.58299076720158,92.95896017360121,287.73299076720156,3.586379636327207e-05,8.705922661573972,3.747822734797331e-09,False
,summer,rcp85,2071-2100,IPSL,IPSL-IPSL-CM5A-MR,WRF381P,r1i1p1,v1,16.198950318751372,90.39022634778344,289.34895031875135,3.487277251071892e-05,16.998024978017146,4.390207099887772e-09,False
,summer,rcp85,2071-2100,IPSL,MOHC-HadGEM2-ES,WRF381P,r1i1p1,v1,16.855056056276112,96.93902108558694,290.0050560562761,3.739931369042706e-05,10.840984969224005,4.3442633222468376e-09,False
,summer,rcp85,2071-2100,IPSL,NCC-NorESM1-M,WRF381P,r1i1p1,v1,14.382672015827666,86.78191854393489,287.53267201582764,3.3480678450592166e-05,12.629396570674874,3.785538874283207e-09,False
,summer,rcp85,2071-2100,KNMI,CNRM-CERFACS-CNRM-CM5,RACMO22E,r1i1p1,v2,14.693482083974516,79.66102613514924,287.8434820839745,3.073342057683227e-05,10.258107894592218,3.962695406564358e-09,False
,summer,rcp85,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r12i1p1,v1,12.987859969224019,81.83521804088393,286.137859969224,3.1572229182439785e-05,7.734236748461201,3.477407107631285e-09,False
,summer,rcp85,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r1i1p1,v1,13.301692679709845,76.74148554958126,286.4516926797098,2.9607054610177955e-05,8.08797778357881,3.2708468455632923e-09,True
,summer,rcp85,2071-2100,KNMI,ICHEC-EC-EARTH,RACMO22E,r3i1p1,v1,13.665508903055638,80.9093588759648,286.8155089030556,3.1215030430541975e-05,7.542938695317652,3.7342145027943686e-09,False
,summer,rcp85,2071-2100,KNMI,IPSL-IPSL-CM5A-MR,RACMO22E,r1i1p1,v1,14.235139591118923,87.02226239630195,287.3851395911189,3.357340370227699e-05,12.068313434271268,4.6970960837157286e-09,False
,summer,rcp85,2071-2100,KNMI,MOHC-HadGEM2-ES,RACMO22E,r1i1p1,v2,15.77143877775336,84.48401837066966,288.92143877775334,3.259414288991885e-05,8.708611267586283,4.4133193415947295e-09,False
,summer,rcp85,2071-2100,KNMI,MPI-M-MPI-ESM-LR,RACMO22E,r1i1p1,v1,13.724972521433301,90.23978962272466,286.8749725214333,3.4814733650742536e-05,6.545173046273907,4.050610695252509e-09,False
,summer,rcp85,2071-2100,KNMI,NCC-NorESM1-M,RACMO22E,r1i1p1,v1,13.369592218069954,77.97113893634278,286.51959221806993,3.0081457922971754e-05,9.853364922235656,3.956249570295912e-09,False
,summer,rcp85,2071-2100,MOHC,ICHEC-EC-EARTH,HadREM3-GA7-05,r12i1p1,v1,,91.37314244872215,,3.525198396941441e-05,,4.979563665294364e-09,False
,summer,rcp85,2071-2100,MOHC,MOHC-HadGEM2-ES,HadREM3-GA7-05,r1i1p1,v1,,89.66093342182111,,3.459140949915938e-05,,5.864231500923666e-09,False
,summer,rcp85,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r1i1p1,v1,13.436502528028143,82.05363912408393,286.5865025280281,3.165649657564966e-05,5.7366179380083535,4.01999617190358e-09,True
,summer,rcp85,2071-2100,MPI-CSC,MPI-M-MPI-ESM-LR,REMO2009,r2i1p1,v1,13.474642778632699,84.71392725661289,286.6246427786327,3.268284230579201e-05,5.656140944438338,4.2193388567603164e-09,False
,summer,rcp85,2071-2100,SMHI,CNRM-CERFACS-CNRM-CM5,RCA4,r1i1p1,v1,13.963101780611169,103.82415457436424,287.11310178061115,4.005561519072695e-05,8.104737991866344,6.260571657875698e-09,True
,summer,rcp85,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r12i1p1,v1,12.81040338535945,101.12160015798028,285.9604033853594,3.9012963023912146e-05,6.164112304902177,4.9198956945761596e-09,True
,summer,rcp85,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r1i1p1,v1,13.0546878434821,97.83141024428741,286.2046878434821,3.774359963128372e-05,6.2697802745108815,4.8533932180576896e-09,False
,summer,rcp85,2071-2100,SMHI,ICHEC-EC-EARTH,RCA4,r3i1p1,v1,13.285315453945941,101.86121767236521,286.4353154539459,3.9298309287177936e-05,5.879259607193889,5.158038555030668e-09,False
,summer,rcp85,2071-2100,SMHI,IPSL-IPSL-CM5A-MR,RCA4,r1i1p1,v1,13.60642998461202,103.22740015603075,286.756429984612,3.9825385862666186e-05,9.458318449109694,6.163653391297718e-09,True
,summer,rcp85,2071-2100,SMHI,MOHC-HadGEM2-ES,RCA4,r1i1p1,v1,15.121598153440345,104.4843593621731,288.2715981534403,4.031032382799888e-05,6.146891830622115,6.037931193593111e-09,True
,summer,rcp85,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r1i1p1,v1a,13.46156298087493,109.40203894151648,286.6115629808749,4.220757675212827e-05,5.180599444932953,5.283883911393506e-09,True
,summer,rcp85,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r2i1p1,v1,13.458787645636448,115.72019460044555,286.6087876456364,4.464513680572745e-05,4.953204859584524,5.744496893311101e-09,False
,summer,rcp85,2071-2100,SMHI,MPI-M-MPI-ESM-LR,RCA4,r3i1p1,v1,13.39088810727634,119.47927875397204,286.5408881072763,4.609540075384724e-05,5.3596102852275225,6.013081535100396e-09,False
,summer,rcp85,2071-2100,SMHI,NCC-NorESM1-M,RCA4,r1i1p1,v1,12.902401626731148,95.75651608658087,286.0524016267311,3.694310034204509e-05,7.643302442844581,5.549608313305122e-09,False
,summer,rcp85,2071-2100,UHOH,MPI-M-MPI-ESM-LR,WRF361H,r1i1p1,v1,13.246845460540783,90.48307122804746,286.39684546054076,3.49085922947714e-05,5.828322072845681,5.639754053277727e-09,False
,autumn,historical,1951-2000,CLMcom-ETH,ICHEC-EC-EARTH,COSMO-crCLIM-v1-1,r12i1p1,v1,2.4763739283359314,82.40522702045823,275.6263739283359,3.179214005418913e-05,26.583813063310618,3.2436895616918434e-09,False
,autumn,historical,1951-2000,CLMcom-ETH,MOHC-HadGEM2-ES,COSMO-crCLIM-v1-1,r1i1p1,v1,3.8960265992525933,85.31891757196111,277.04602659925257,3.29162490632566e-05,24.32721477247747,3.5592860226030303e-09,False
,autumn,historical,1951-2000,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r1i1p1,v1,3.635639701033199,93.06001547903352,276.7856397010332,3.590278374962713e-05,25.488534568036933,3.858387620492526e-09,False
,autumn,historical,1951-2000,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r2i1p1,v1,3.685348428226007,97.52582450257891,276.835348428226,3.762570389759989e-05,21.933622087271928,3.990329330437791e-09,False
,autumn,historical,1951-2000,CLMcom-ETH,MPI-M-MPI-ESM-LR,COSMO-crCLIM-v1-1,r3i1p1,v1,3.7585513299626427,95.86877900444561,276.9085513299626,3.69864116529497e-05,23.748447460980437,3.989202908553907e-09,False
,autumn,historical,1951-2000,CLMcom-ETH,NCC-NorESM1-M,COSMO-crCLIM-v1-1,r1i1p1,v1,2.3067212574192126,91.26267954133897,275.4567212574192,3.520936710699806e-05,24.97683213343592,3.568812424790341e-09,False
,autumn,historical,1951-2000,CLMcom,CNRM-CERFACS-CNRM-CM5,CCLM4-8-17,r1i1p1,v1,2.371076060672692,70.42518084482666,275.52107606067267,2.7170208659269542e-05,31.805067047702792,2.3386891512799074e-09,True
,autumn,historical,1951-2000,CLMcom,ICHEC-EC-EARTH,CCLM4-8-17,r12i1p1,v1,2.139019564739499,81.45901585023569,275.2890195647395,3.14270894483934e-05,27.900537892943504,2.7790279388177964e-09,True
,autumn,historical,1951-2000,CLMcom,MOHC-HadGEM2-ES,CCLM4-8-17,r1i1p1,v1,3.2922400527588707,78.97500138566845,276.44224005275885,3.046875053459431e-05,25.938186964167947,2.837004477314194e-09,False
