;Season;Experiment;Period;Institute;Model;Model Id;Ensemble;RCM Ver;TAS celsius;PR mm.year;TAS diff;PR diff;Previous Study
235;MAM;rcp85;2071-2100;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;3.306174488847603;1191.3218210593254;4.949175185873628;5.541707073979484;True
236;MAM;rcp85;2071-2100;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;4.836117565055758;1395.8155226696379;4.988992797397771;13.659525422582782;False
237;MAM;rcp85;2071-2100;GERICS;MPI-M-MPI-ESM-LR;REMO2015;r3i1p1;v1;4.205105715613399;1075.9320955405005;4.474645678438662;12.481567486130638;False
238;MAM;rcp85;2071-2100;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;4.1715032527881135;1291.3420557809584;3.8460443773233806;19.758255113080057;False
239;MAM;rcp85;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;4.025970027881044;1076.7919531708314;3.6168970724907012;6.700126084509765;True
240;MAM;rcp85;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;3.910408921933083;979.7615537800752;3.4856528810408918;-5.263045576930933;False
241;MAM;rcp85;2071-2100;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;-1.8731064126394017;732.3236995608612;5.773640799256498;20.77866264763248;False
242;MAM;rcp85;2071-2100;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;2.055245120817858;1154.5989077552101;5.8588812732342035;17.70251547928563;True
243;MAM;rcp85;2071-2100;SMHI;ICHEC-EC-EARTH;RCA4;r1i1p1;v1;1.9958526951672866;1178.7646219272817;5.5431575278810215;24.16119562795647;False
244;MAM;rcp85;2071-2100;SMHI;ICHEC-EC-EARTH;RCA4;r3i1p1;v1;1.7113789498141614;1106.2779681445497;5.915834107806688;22.223521863855094;False
245;MAM;rcp85;2071-2100;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;3.672200278810408;1298.3365114071999;5.883828996282489;22.23684387832702;True
246;MAM;rcp85;2071-2100;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;2.803560641263971;1238.390886625725;4.283660548327134;16.731024657134718;True
247;MAM;rcp85;2071-2100;SMHI;MPI-M-MPI-ESM-LR;RCA4;r2i1p1;v1;2.574558550185884;1154.30664356701;4.365880576208156;9.760637590530472;False
248;MAM;rcp85;2071-2100;SMHI;MPI-M-MPI-ESM-LR;RCA4;r3i1p1;v1;3.0103159851301484;1247.6929728758823;5.001423094795541;22.10672185478261;False
249;MAM;rcp85;2071-2100;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;1.5183898698884946;1260.4115455428685;4.444876858736052;28.663663064143005;False
250;JJA;historical;1951-2000;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r12i1p1;v1;8.647397769516772;1173.9777169263052;0.0;0.0;False
251;JJA;historical;1951-2000;CLMcom-ETH;MOHC-HadGEM2-ES;COSMO-crCLIM-v1-1;r1i1p1;v1;9.688725604089257;1180.5465047853586;0.0;0.0;False
252;JJA;historical;1951-2000;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;8.653438661710084;1165.9931685623183;0.0;0.0;True
253;JJA;historical;1951-2000;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;10.06613615241639;1301.4353858632448;0.0;0.0;False
254;JJA;historical;1951-2000;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;10.62526719330856;1359.635729096193;0.0;0.0;False
255;JJA;historical;1951-2000;DMI;CNRM-CERFACS-CNRM-CM5;HIRHAM5;r1i1p1;v2;10.310588986988876;1345.078131825175;0.0;0.0;False
256;JJA;historical;1951-2000;DMI;ICHEC-EC-EARTH;HIRHAM5;r12i1p1;v1;8.591171003717477;1358.1874098144056;0.0;0.0;False
257;JJA;historical;1951-2000;DMI;ICHEC-EC-EARTH;HIRHAM5;r1i1p1;v1;8.523966078066962;1448.3181892108296;0.0;0.0;False
258;JJA;historical;1951-2000;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;8.699035780669192;1360.83078916742;0.0;0.0;True
259;JJA;historical;1951-2000;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;9.567007434944287;1371.5568302455445;0.0;0.0;False
260;JJA;historical;1951-2000;GERICS;CNRM-CERFACS-CNRM-CM5;REMO2015;r1i1p1;v2;11.341780901487027;1202.8639074539606;0.0;0.0;False
261;JJA;historical;1951-2000;GERICS;IPSL-IPSL-CM5A-MR;REMO2015;r1i1p1;v1;10.09982574349442;1090.014968363769;0.0;0.0;False
262;JJA;historical;1951-2000;GERICS;MPI-M-MPI-ESM-LR;REMO2015;r3i1p1;v1;10.031023466542763;1194.080685738294;0.0;0.0;False
263;JJA;historical;1951-2000;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;9.336262778810408;1157.4582894633916;0.0;0.0;False
264;JJA;historical;1951-2000;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;10.094569005576204;1168.914717867915;0.0;0.0;True
265;JJA;historical;1951-2000;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;10.023966078066962;1193.7819753493075;0.0;0.0;False
266;JJA;historical;1951-2000;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;7.730053438661741;919.7758314445559;0.0;0.0;False
267;JJA;historical;1951-2000;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;7.049378485130148;1295.7634939746342;0.0;0.0;True
268;JJA;historical;1951-2000;SMHI;ICHEC-EC-EARTH;RCA4;r1i1p1;v1;7.2409154275093215;1278.4577392734116;0.0;0.0;False
269;JJA;historical;1951-2000;SMHI;ICHEC-EC-EARTH;RCA4;r3i1p1;v1;7.131947026022317;1249.9754742424948;0.0;0.0;False
270;JJA;historical;1951-2000;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;8.209549256505625;1301.5930446384123;0.0;0.0;True
271;JJA;historical;1951-2000;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;8.856999302973975;1446.4352430353376;0.0;0.0;True
272;JJA;historical;1951-2000;SMHI;MPI-M-MPI-ESM-LR;RCA4;r2i1p1;v1;8.506627555762122;1517.5561763124617;0.0;0.0;False
273;JJA;historical;1951-2000;SMHI;MPI-M-MPI-ESM-LR;RCA4;r3i1p1;v1;8.740218401487027;1542.3643254103715;0.0;0.0;False
274;JJA;historical;1951-2000;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;6.994574814126395;1306.837848410509;0.0;0.0;False
275;JJA;rcp26;2031-2060;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;9.889730483271421;1231.5363900368984;1.2362918215613377;5.621235461902043;True
276;JJA;rcp26;2031-2060;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;11.341110740009299;1473.6137366427809;1.274974587592908;13.22988084155479;False
277;JJA;rcp26;2031-2060;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;12.037500000000023;1424.0373174857252;1.4122328066914633;4.736679612880038;False
278;JJA;rcp26;2031-2060;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;9.450546003717477;1433.6433584916103;0.7515102230482853;5.3505968489100875;True
279;JJA;rcp26;2031-2060;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;11.742657992565057;1523.7933672327536;2.17565055762077;11.099542769945211;False
280;JJA;rcp26;2031-2060;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;10.971747211895945;1285.5677894832477;;;False
281;JJA;rcp26;2031-2060;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;10.577462825278815;1186.0342975498131;1.241200046468407;2.4688585624687907;False
282;JJA;rcp26;2031-2060;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;11.429257667286265;1235.1924784592316;1.3346886617100608;5.670025330180299;True
283;JJA;rcp26;2031-2060;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;11.115363615241677;1162.8594409189702;1.0913975371747142;-2.590299993538523;False
284;JJA;rcp26;2031-2060;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;8.830250929368049;1003.1926195777703;1.1001974907063072;9.069252015700826;False
285;JJA;rcp26;2031-2060;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;8.640224210037218;1379.778249174024;1.5908457249070693;6.4838032241271355;True
286;JJA;rcp26;2031-2060;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;10.517663801115248;1510.1915558003805;2.308114544609623;16.026400265523673;True
287;JJA;rcp26;2031-2060;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;10.09262314126397;1602.5734796206082;1.235623838289996;10.794692492255322;True
288;JJA;rcp26;2031-2060;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;8.363475836431235;1360.3898253305695;1.36890102230484;4.097828738675961;False
289;JJA;rcp26;2071-2100;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;9.73902764869888;1250.8888681166457;1.085588986988796;7.280977439945441;True
290;JJA;rcp26;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;11.348552944934966;1413.8137522960242;1.2824167925185748;8.634955500171722;False
291;JJA;rcp26;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;12.069969795539066;1415.2284202245532;1.4447026022305067;4.088793044980878;False
292;JJA;rcp26;2071-2100;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;10.242019052044611;1478.5511986722954;1.5429832713754195;8.650628016500033;True
293;JJA;rcp26;2071-2100;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;12.28212709107811;1411.256686478964;2.7151196561338224;2.8945104831210093;False
294;JJA;rcp26;2071-2100;GERICS;ICHEC-EC-EARTH;REMO2015;r12i1p1;v1;10.917553438661741;1245.7150818108405;;;False
295;JJA;rcp26;2071-2100;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;11.178415427509321;1196.8134378411958;1.8421526486989137;3.400135342764674;False
296;JJA;rcp26;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;11.2051057156134;1252.0135662674238;1.110536710037195;7.109059979249808;True
297;JJA;rcp26;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;11.312534851301166;1208.6864656287498;1.2885687732342035;1.2485102461930941;False
298;JJA;rcp26;2071-2100;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;8.802340845724927;1006.9889948104393;1.072287407063186;9.482002068798721;False
299;JJA;rcp26;2071-2100;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;8.4941682156134;1422.2859175093333;1.4447897304832509;9.76431456226656;True
300;JJA;rcp26;2071-2100;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;10.910118494423841;1440.865070009985;2.7005692379182165;10.700120590323456;True
301;JJA;rcp26;2071-2100;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;9.818924256505625;1628.7276828488452;0.9619249535316499;12.60287598019029;True
302;JJA;rcp26;2071-2100;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;8.820724907063209;1347.1668101376317;1.826150092936814;3.0859958468584563;False
303;JJA;rcp45;2031-2060;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;10.171212825278815;1188.0876856444052;1.5177741635687312;1.8949096510856642;True
304;JJA;rcp45;2031-2060;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;11.773884032295541;1461.220861001972;1.7077478798791503;12.27763413185059;False
305;JJA;rcp45;2031-2060;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;12.346253485130148;1455.472379507407;1.720986291821589;7.048700498251887;False
306;JJA;rcp45;2031-2060;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;10.234467936803014;1477.437644800843;1.5354321561338224;8.568799042588159;True
307;JJA;rcp45;2031-2060;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;11.850464684014867;1427.9450262540113;2.2834572490705796;4.111254799290517;False
308;JJA;rcp45;2031-2060;GERICS;ICHEC-EC-EARTH;REMO2015;r1i1p1;v1;11.302079460966581;1161.7180263492032;;;False
309;JJA;rcp45;2031-2060;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;11.246665892193334;1150.5515677224305;1.9104031133829267;-0.596714525597557;False
310;JJA;rcp45;2031-2060;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;11.345120817843906;1231.2419406958893;1.2505518122677017;5.332059035209886;True
311;JJA;rcp45;2031-2060;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;11.493267890334607;1282.0029311906892;1.469301812267645;7.390039191667964;False
312;JJA;rcp45;2031-2060;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;9.280355483271421;1030.883859291839;1.5503020446096798;12.079902955569292;False
313;JJA;rcp45;2031-2060;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;8.868993959107854;1390.3033654513633;1.8196154739777057;7.29607462444685;True
314;JJA;rcp45;2031-2060;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;10.63888824349442;1475.6233124235528;2.429338986988796;13.370559139203664;True
315;JJA;rcp45;2031-2060;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;10.152015566914542;1626.4249688187497;1.2950162639405676;12.443676732164263;True
316;JJA;rcp45;2031-2060;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;8.9782527881041;1277.4994405090367;1.9836779739777057;-2.244992210560493;False
317;JJA;rcp45;2071-2100;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;10.794208875464733;1255.473646482792;2.1407702137546494;7.674185435477652;True
318;JJA;rcp45;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;12.63071143848748;1471.625903132458;2.56457528607109;13.077139220117756;False
319;JJA;rcp45;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;13.148385223048365;1477.041913627138;2.5231180297398055;8.635120570786254;False
320;JJA;rcp45;2071-2100;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;11.168018122676585;1455.3270668456103;2.4689823420073935;6.944013791457834;True
321;JJA;rcp45;2071-2100;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;13.160408921933083;1419.6139126545213;3.593401486988796;3.5038345731815785;False
322;JJA;rcp45;2071-2100;GERICS;ICHEC-EC-EARTH;REMO2015;r1i1p1;v1;11.96887197955391;1276.3326781666854;;;False
323;JJA;rcp45;2071-2100;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;11.741554368029767;1230.770384719713;2.4052915892193596;6.333886579213991;False
324;JJA;rcp45;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;11.78941682156136;1239.1585308075173;1.694847815985156;6.0093188892108325;True
325;JJA;rcp45;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;11.742251394052062;1179.3923070716592;1.7182853159850993;-1.2053849509193444;False
326;JJA;rcp45;2071-2100;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;10.196509061338304;1125.619301944971;2.4664556226765626;22.37974335302193;False
327;JJA;rcp45;2071-2100;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;9.792669609665438;1485.490697705391;2.74329112453529;14.642116760735888;True
328;JJA;rcp45;2071-2100;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;11.987459340148746;1513.9042396804657;3.777910083643121;16.311641792848885;True
329;JJA;rcp45;2071-2100;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;10.607493029739771;1639.8140556251692;1.7504937267657965;13.369337723272487;True
330;JJA;rcp45;2071-2100;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;9.736559014869897;1458.6948243547993;2.7419842007435022;11.620185023642538;False
331;JJA;rcp85;2031-2060;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r12i1p1;v1;10.830802741635694;1225.6692547448063;2.1834049721189217;4.403110644539257;False
332;JJA;rcp85;2031-2060;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;10.827230483271421;1209.6861730388548;2.1737918215613377;3.7472779133355103;True
333;JJA;rcp85;2031-2060;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;12.165910345027896;1426.4403300297527;2.0997741926115054;9.605159466567892;False
334;JJA;rcp85;2031-2060;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;12.66299372676582;1499.3962453782117;2.03772653345726;10.279261811906293;False
335;JJA;rcp85;2031-2060;DMI;CNRM-CERFACS-CNRM-CM5;HIRHAM5;r1i1p1;v2;12.183439823420088;1483.3396332802383;1.872850836431212;10.279068418683767;False
336;JJA;rcp85;2031-2060;DMI;ICHEC-EC-EARTH;HIRHAM5;r12i1p1;v1;10.880552973977728;1412.8852808674915;2.2893819702602514;4.027269775719712;False
337;JJA;rcp85;2031-2060;DMI;ICHEC-EC-EARTH;HIRHAM5;r1i1p1;v1;10.587337360594802;1535.1804170355922;2.0633712825278394;5.997454735557283;False
338;JJA;rcp85;2031-2060;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;10.72511617100372;1444.900828732877;2.0260803903345277;6.177846667982303;True
339;JJA;rcp85;2031-2060;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;12.418279507434988;1485.7435198853893;2.8512720724907012;8.325334183885218;False
340;JJA;rcp85;2031-2060;GERICS;MPI-M-MPI-ESM-LR;REMO2015;r3i1p1;v1;11.851365009293716;1245.012664440396;1.8203415427509526;4.265371621065219;False
341;JJA;rcp85;2031-2060;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;11.185734200743525;1205.0887207864164;1.8494714219331172;4.115088358398362;False
342;JJA;rcp85;2031-2060;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;11.622595260223079;1264.3571667123906;1.5280262546468748;8.16504808995486;True
343;JJA;rcp85;2031-2060;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;11.616263940520469;1196.4107141785018;1.5922978624535062;0.22020259004374304;False
344;JJA;rcp85;2031-2060;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;9.613592007434988;1001.8699465824991;1.8835385687732469;8.925448172410679;False
345;JJA;rcp85;2031-2060;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;9.59314591078072;1422.36545707158;2.5437674256505716;9.770452994365966;True
346;JJA;rcp85;2031-2060;SMHI;ICHEC-EC-EARTH;RCA4;r1i1p1;v1;9.417263011152443;1454.0880852029227;2.176347583643121;13.737673177161675;False
347;JJA;rcp85;2031-2060;SMHI;ICHEC-EC-EARTH;RCA4;r3i1p1;v1;9.477933317843906;1420.3510739546282;2.345986291821589;13.630315412019083;False
348;JJA;rcp85;2031-2060;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;11.244226301115248;1528.5555800069885;3.034677044609623;17.437288582901687;True
349;JJA;rcp85;2031-2060;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;10.550540195167287;1645.2168459453546;1.6935408921933117;13.742862244760763;True
350;JJA;rcp85;2031-2060;SMHI;MPI-M-MPI-ESM-LR;RCA4;r2i1p1;v1;10.48220260223053;1636.1272658058701;1.975575046468407;7.813291616098626;False
351;JJA;rcp85;2031-2060;SMHI;MPI-M-MPI-ESM-LR;RCA4;r3i1p1;v1;10.742657992565057;1709.158131895677;2.00243959107803;10.814163925953558;False
352;JJA;rcp85;2031-2060;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;9.093349210037218;1394.94419298706;2.098774395910823;6.741949254355746;False
353;JJA;rcp85;2071-2100;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r12i1p1;v1;12.199297165427538;1343.4208026772096;3.551899395910766;14.433245478844208;False
354;JJA;rcp85;2071-2100;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;12.067355947955434;1306.5168494628708;3.4139172862453506;12.051844272279888;True
355;JJA;rcp85;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;14.195569346828506;1508.434146653764;4.129433194412115;15.905419741850366;False
356;JJA;rcp85;2071-2100;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;14.632702137546516;1592.7240125918033;4.007434944237957;17.143436179818107;False
357;JJA;rcp85;2071-2100;DMI;CNRM-CERFACS-CNRM-CM5;HIRHAM5;r1i1p1;v2;14.058526951672889;1551.0212452936794;3.747937964684013;15.31086623117232;False
358;JJA;rcp85;2071-2100;DMI;ICHEC-EC-EARTH;HIRHAM5;r12i1p1;v1;12.16017657992569;1566.4923456964882;3.5690055762082125;15.336980329581122;False
359;JJA;rcp85;2071-2100;DMI;ICHEC-EC-EARTH;HIRHAM5;r1i1p1;v1;12.745039498141296;1485.3324926420214;4.221073420074333;2.5556748307746093;False
360;JJA;rcp85;2071-2100;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;13.012523234200785;1513.789846930916;4.313487453531593;11.24012323803158;True
361;JJA;rcp85;2071-2100;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;15.129914033457283;1522.2417994807422;5.5629065985129955;10.98641820100311;False
362;JJA;rcp85;2071-2100;GERICS;MPI-M-MPI-ESM-LR;REMO2015;r3i1p1;v1;12.604472583643144;1260.217831746353;2.573449117100381;5.538750169731357;False
363;JJA;rcp85;2071-2100;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;13.720904972119001;1175.69819699045;4.3846421933085935;1.5758587322844047;False
364;JJA;rcp85;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;12.867657992565057;1197.5813005382688;2.773088986988853;2.4524101059007224;True
365;JJA;rcp85;2071-2100;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;12.905616868029767;1224.5006350225676;2.881650789962805;2.573221937303228;False
366;JJA;rcp85;2071-2100;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;12.19052625464684;1270.8418261882985;4.460472815985099;38.168647483634686;False
367;JJA;rcp85;2071-2100;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;11.370707481412637;1594.5783332654978;4.321328996282489;23.060908929782922;True
368;JJA;rcp85;2071-2100;SMHI;ICHEC-EC-EARTH;RCA4;r1i1p1;v1;11.666769284386646;1550.8936323696353;4.425853856877325;21.309730054202472;False
369;JJA;rcp85;2071-2100;SMHI;ICHEC-EC-EARTH;RCA4;r3i1p1;v1;11.909131040892191;1597.9563609928891;4.777184014869874;27.83901715841875;False
370;JJA;rcp85;2071-2100;SMHI;MOHC-HadGEM2-ES;RCA4;r1i1p1;v1;13.937941449814161;1610.1679782081935;5.728392193308537;23.70748175406121;True
371;JJA;rcp85;2071-2100;SMHI;MPI-M-MPI-ESM-LR;RCA4;r1i1p1;v1a;12.204786245353205;1714.104006763506;3.34778694237923;18.505409420643453;True
372;JJA;rcp85;2071-2100;SMHI;MPI-M-MPI-ESM-LR;RCA4;r2i1p1;v1;12.2047281598513;1787.1627335516273;3.698100604089177;17.765837037696194;False
373;JJA;rcp85;2071-2100;SMHI;MPI-M-MPI-ESM-LR;RCA4;r3i1p1;v1;12.132266496282568;1874.0825401529062;3.392048094795541;21.507124437300217;False
374;JJA;rcp85;2071-2100;SMHI;NCC-NorESM1-M;RCA4;r1i1p1;v1;11.73435176579926;1461.9216395078095;4.739776951672866;11.867102815083538;False
375;SON;historical;1951-2000;CLMcom-ETH;ICHEC-EC-EARTH;COSMO-crCLIM-v1-1;r12i1p1;v1;0.46988847583645565;1256.77359388885;0.0;0.0;False
376;SON;historical;1951-2000;CLMcom-ETH;MOHC-HadGEM2-ES;COSMO-crCLIM-v1-1;r1i1p1;v1;1.8858387546468407;1288.9882091751329;0.0;0.0;False
377;SON;historical;1951-2000;CLMcom;ICHEC-EC-EARTH;CCLM4-8-17;r12i1p1;v1;0.021294144981425234;1250.3284856787845;0.0;0.0;True
378;SON;historical;1951-2000;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN53;r1i1p1;v1;-1.0528810408921458;952.430536506566;0.0;0.0;False
379;SON;historical;1951-2000;CNRM;CNRM-CERFACS-CNRM-CM5;ALADIN63;r1i1p1;v2;0.33263243494428707;1386.4288710057735;0.0;0.0;False
380;SON;historical;1951-2000;DMI;CNRM-CERFACS-CNRM-CM5;HIRHAM5;r1i1p1;v2;0.3760803903346073;1493.611818119939;0.0;0.0;False
381;SON;historical;1951-2000;DMI;ICHEC-EC-EARTH;HIRHAM5;r12i1p1;v1;0.133108736059512;1595.3510032987506;0.0;0.0;False
382;SON;historical;1951-2000;DMI;ICHEC-EC-EARTH;HIRHAM5;r1i1p1;v1;0.18300418215613945;1597.2597342773884;0.0;0.0;False
383;SON;historical;1951-2000;DMI;ICHEC-EC-EARTH;HIRHAM5;r3i1p1;v2;0.5094447026022522;1585.0070361892751;0.0;0.0;True
384;SON;historical;1951-2000;DMI;MOHC-HadGEM2-ES;HIRHAM5;r1i1p1;v2;1.4155494888476028;1610.8929026525705;0.0;0.0;False
385;SON;historical;1951-2000;GERICS;CNRM-CERFACS-CNRM-CM5;REMO2015;r1i1p1;v2;1.5473745353160098;1288.712333633;0.0;0.0;False
386;SON;historical;1951-2000;GERICS;IPSL-IPSL-CM5A-MR;REMO2015;r1i1p1;v1;0.10325278810410055;1355.4991255711668;0.0;0.0;False
387;SON;historical;1951-2000;GERICS;MPI-M-MPI-ESM-LR;REMO2015;r3i1p1;v1;1.618935873605949;1458.0191751062648;0.0;0.0;False
388;SON;historical;1951-2000;GERICS;NCC-NorESM1-M;REMO2015;r1i1p1;v1;1.3074814126394472;1563.7983800559462;0.0;0.0;False
389;SON;historical;1951-2000;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r1i1p1;v1;1.8051289498141614;1443.6104959991785;0.0;0.0;True
390;SON;historical;1951-2000;MPI-CSC;MPI-M-MPI-ESM-LR;REMO2009;r2i1p1;v1;1.8888011152416766;1528.716407253729;0.0;0.0;False
391;SON;historical;1951-2000;RMIB-UGent;CNRM-CERFACS-CNRM-CM5;ALARO-0;r1i1p1;v1;-0.22426231412634934;1093.6626439477875;0.0;0.0;False
392;SON;historical;1951-2000;SMHI;ICHEC-EC-EARTH;RCA4;r12i1p1;v1;-0.28417750929367;1486.1200217143753;0.0;0.0;True
393;SON;historical;1951-2000;SMHI;ICHEC-EC-EARTH;RCA4;r1i1p1;v1;0.12221770446097935;1447.5931555088125;0.0;0.0;False
